Order_ID,Order_Date,Time_Orderd,Weather,Type_of_order,City,Order_Duration
0x8673,13-03-2022,15:35,Windy,Buffet,Metropolitian,26
0x4ac4,2/4/2022,19:35,Sandstorms,Snack,Metropolitian,30
0x1b6a,4/4/2022,NaN,Windy,Meal,Metropolitian,28
0x7bd7,15-03-2022,19:10,Cloudy,Snack,Metropolitian,29
0x9735,6/4/2022,22:50,Windy,Buffet,Urban,12
0x1a54,23-03-2022,18:45,Windy,Buffet,Urban,49
0x819d,25-03-2022,17:25,Fog,Meal,Metropolitian,42
0x96f0,27-03-2022,0.791666667,Sandstorms,Meal,Urban,24
0x66f1,25-03-2022,0.833333333,Cloudy,Buffet,Metropolitian,46
0xc6e9,17-02-2022,13:50,Sandstorms,Meal,Urban,27
0xb8aa,3/4/2022,8:10,Stormy,Snack,Metropolitian,13
0xc668,12/2/2022,20:55,Windy,Drinks,Metropolitian,25
0x4c13,4/4/2022,19:20,Windy,Drinks,Urban,24
0x824a,5/3/2022,8:30,Cloudy,Buffet,Metropolitian,12
0xcb5b,13-02-2022,9:25,Windy,Drinks,Metropolitian,24
0x4cab,1/3/2022,21:30,Sandstorms,Meal,Metropolitian,29
0xafc4,31-03-2022,23:15,Stormy,Snack,Metropolitian,18
0xc003,18-02-2022,NaN,NaN,Snack,Metropolitian,20
0x18c0,28-03-2022,NaN,Stormy,Buffet,Metropolitian,13
0x1655,6/4/2022,23:45,Cloudy,Drinks,Metropolitian,23
0x7573,23-03-2022,23:30,Windy,Buffet,Metropolitian,19
0x9201,4/4/2022,21:45,Windy,Meal,Urban,29
0xa940,20-03-2022,20:15,Sunny,Snack,Metropolitian,24
0x604,7/3/2022,NaN,NaN,Drinks,Urban,27
0xd6ef,18-02-2022,20:45,Cloudy,Meal,Metropolitian,40
0xb39b,11/3/2022,11:35,Stormy,Snack,Metropolitian,22
0x8ce7,13-03-2022,11:15,Windy,Drinks,Urban,12
0x9873,10/3/2022,18:20,Sandstorms,Drinks,Metropolitian,43
0x29ab,2/3/2022,18:15,Windy,Meal,Metropolitian,26
0x8198,24-03-2022,17:15,Windy,Buffet,Metropolitian,27
0x7b24,23-03-2022,22:15,Fog,Meal,Metropolitian,35
0x92ec,26-03-2022,22:45,Windy,Drinks,Metropolitian,27
0x1aca,15-03-2022,12:10,Cloudy,Drinks,Urban,27
0xa348,19-03-2022,8:45,Fog,Buffet,Metropolitian,17
0xc733,12/2/2022,22:35,Sandstorms,Drinks,Urban,17
0x14d0,24-03-2022,23:45,Sunny,Drinks,Metropolitian,15
0xd800,12/2/2022,21:20,Fog,Buffet,Metropolitian,39
0x17db,15-03-2022,20:10,Stormy,Drinks,NaN,25
0x6d58,4/4/2022,17:25,Sunny,Drinks,Metropolitian,18
0xded5,18-02-2022,17:50,Cloudy,Meal,Urban,48
0xa20a,10/3/2022,23:45,Fog,Drinks,Metropolitian,28
0x7c9e,13-03-2022,0.416666667,Sandstorms,Snack,Metropolitian,29
0x5ef3,11/3/2022,18:35,Sandstorms,Buffet,Urban,32
0x80c2,2/3/2022,23:10,Cloudy,Meal,Metropolitian,41
0xd2b0,18-02-2022,0.875,Cloudy,Drinks,Metropolitian,39
0x70ff,7/3/2022,18:35,Fog,Drinks,Metropolitian,16
0x548e,10/3/2022,21:15,Fog,Meal,Metropolitian,48
0x26f1,6/4/2022,17:20,Cloudy,Buffet,Metropolitian,40
0x4a1b,3/3/2022,8:20,Stormy,Drinks,Urban,11
0xbf6c,12/2/2022,0.916666667,Sunny,Buffet,Urban,19
0x5561,10/3/2022,0.875,Cloudy,Drinks,Urban,35
0xafd4,7/3/2022,11:30,Sunny,Buffet,Metropolitian,16
0x6957,9/3/2022,17:25,Fog,Drinks,Urban,15
0x9151,5/3/2022,21:45,Stormy,Buffet,Urban,31
0x9d4c,17-03-2022,22:40,Fog,Snack,Urban,11
0xd413,17-02-2022,22:40,Cloudy,Meal,Urban,22
0xc677,14-02-2022,22:50,Stormy,Meal,NaN,16
0x4421,5/3/2022,0.625,Fog,Drinks,Metropolitian,24
0xa631,11/3/2022,10:25,Cloudy,Snack,Urban,16
0x3a16,18-03-2022,19:35,Windy,Snack,NaN,42
0xdf8e,11/2/2022,11:45,Cloudy,Drinks,Metropolitian,31
0xa04,14-03-2022,21:15,Fog,Snack,Metropolitian,31
0x4300,30-03-2022,10:25,Windy,Buffet,Metropolitian,33
0x58c2,17-03-2022,23:35,Stormy,Drinks,Metropolitian,16
0xbbc6,6/4/2022,23:20,Windy,Buffet,Metropolitian,16
0x50c4,25-03-2022,18:20,Sandstorms,Buffet,Metropolitian,25
0xbcd5,5/4/2022,8:45,Cloudy,Buffet,Metropolitian,18
0x6234,14-03-2022,18:25,Windy,Drinks,Metropolitian,26
0xcc11,15-02-2022,21:20,Sandstorms,Meal,Metropolitian,34
0x6445,31-03-2022,17:35,Windy,Snack,Metropolitian,32
0x33dc,20-03-2022,19:30,Windy,Drinks,Metropolitian,22
0xacd8,12/3/2022,21:15,Windy,Snack,Urban,50
0xbfb4,17-02-2022,11:55,Stormy,Snack,Urban,16
0xd989,15-02-2022,17:40,Stormy,Drinks,Metropolitian,23
0x8b3f,5/4/2022,14:40,Windy,Buffet,Metropolitian,19
0xdeb4,17-02-2022,22:40,Stormy,Snack,Metropolitian,25
0xa243,31-03-2022,18:50,Fog,Snack,Metropolitian,37
0xd446,12/2/2022,22:15,Sandstorms,Drinks,Metropolitian,10
0x6436,27-03-2022,21:30,Stormy,Buffet,Metropolitian,34
0x5d2d,8/3/2022,23:30,Stormy,Meal,Metropolitian,14
0xbb22,28-03-2022,20:25,Cloudy,Buffet,NaN,26
0x8b2b,21-03-2022,20:10,Sandstorms,Buffet,Metropolitian,30
0xc1ec,16-02-2022,17:30,Sunny,Buffet,Metropolitian,17
0xde6f,14-02-2022,0.75,Sandstorms,Buffet,Metropolitian,29
0x33a0,31-03-2022,0.791666667,Fog,Drinks,Metropolitian,37
0xb712,16-03-2022,19:50,Sandstorms,Drinks,Metropolitian,23
0x8299,5/3/2022,21:50,Windy,Drinks,Metropolitian,30
0x9e30,12/3/2022,20:40,Windy,Buffet,Metropolitian,29
0x9155,26-03-2022,9:50,Windy,Buffet,Metropolitian,14
0x3d8c,24-03-2022,23:15,Stormy,Buffet,Metropolitian,28
0xd3fa,11/2/2022,20:30,Sandstorms,Drinks,Metropolitian,27
0xbb9,1/3/2022,NaN,NaN,Drinks,Metropolitian,24
0xb012,27-03-2022,23:20,Sandstorms,Snack,Metropolitian,16
0xdcaa,14-02-2022,19:35,Sandstorms,Meal,Metropolitian,43
0x9587,4/3/2022,17:45,Fog,Snack,Metropolitian,44
0x43ba,30-03-2022,18:55,Stormy,Meal,Metropolitian,22
0x5803,21-03-2022,22:35,Windy,Buffet,Urban,16
0x70f5,5/4/2022,8:30,Fog,Drinks,Metropolitian,18
0x575d,11/3/2022,10:20,Stormy,Drinks,Metropolitian,16
0x6ef,12/3/2022,NaN,Windy,Drinks,Metropolitian,24
0x4f3c,6/4/2022,19:50,Cloudy,Buffet,Metropolitian,46
0xb9bc,6/4/2022,18:20,Sunny,Buffet,Metropolitian,26
0xb209,2/4/2022,17:25,Stormy,Drinks,Urban,17
0x4f9a,12/3/2022,20:25,Sandstorms,Buffet,Metropolitian,44
0x8011,28-03-2022,0.791666667,Fog,Drinks,Metropolitian,17
0x9692,14-03-2022,21:15,Windy,Snack,Urban,43
0x9415,31-03-2022,22:50,Fog,Meal,Metropolitian,41
0xb6a0,16-03-2022,18:40,Windy,Drinks,Metropolitian,34
0x7bf,18-03-2022,20:25,Windy,Buffet,Metropolitian,40
0x7cb8,5/3/2022,8:20,Windy,Meal,Urban,16
0x953,9/3/2022,NaN,Cloudy,Buffet,Metropolitian,23
0x9c8c,13-03-2022,11:25,Stormy,Buffet,Urban,13
0xb38b,21-03-2022,18:30,Stormy,Drinks,Metropolitian,29
0x4d5b,3/3/2022,11:10,Sandstorms,Meal,Metropolitian,24
0x8f9e,30-03-2022,18:25,Cloudy,Drinks,Metropolitian,16
0x3b2e,24-03-2022,20:40,Stormy,Drinks,Metropolitian,34
0x2cb6,25-03-2022,19:40,Stormy,Drinks,Metropolitian,20
0x9d2b,30-03-2022,14:50,Fog,Snack,Metropolitian,28
0x7943,29-03-2022,17:45,Fog,Drinks,Metropolitian,30
0x205d,6/4/2022,22:20,Stormy,Snack,Metropolitian,14
0x5aad,21-03-2022,14:25,Windy,Snack,Urban,30
0xd747,11/2/2022,9:30,Windy,Drinks,Metropolitian,25
0xac01,18-03-2022,23:35,Sunny,Buffet,Metropolitian,28
0x9098,15-03-2022,23:15,Sunny,Drinks,Metropolitian,17
0xaff,20-03-2022,19:45,Windy,Meal,Urban,33
0xa3a6,18-03-2022,17:15,Sandstorms,Snack,Metropolitian,36
0x473,3/3/2022,NaN,NaN,Buffet,Metropolitian,16
0xe076,16-02-2022,20:15,Sandstorms,Snack,Metropolitian,38
0x8a91,11/3/2022,21:10,Cloudy,Meal,Metropolitian,25
0x788d,6/4/2022,19:55,Fog,Buffet,Metropolitian,40
0x6948,16-03-2022,22:15,Cloudy,Meal,Urban,32
0x28e9,6/4/2022,21:25,Cloudy,Snack,Metropolitian,42
0x53ea,5/3/2022,23:50,Sunny,Snack,Urban,27
0xcd30,18-02-2022,21:25,Sandstorms,Drinks,Metropolitian,25
0x57ce,17-03-2022,23:45,Sandstorms,Drinks,Metropolitian,24
0x3d57,18-03-2022,20:55,Cloudy,Snack,Urban,30
0xdd28,18-02-2022,22:45,Windy,Meal,Metropolitian,22
0x1b03,1/4/2022,0.5,Windy,Snack,Metropolitian,31
0x9646,2/3/2022,22:25,Stormy,Buffet,Metropolitian,16
0x3e9b,26-03-2022,20:20,Sunny,Meal,Metropolitian,25
0x5a5d,7/3/2022,0.458333333,Cloudy,Buffet,Metropolitian,16
0x33dd,30-03-2022,20:55,Fog,Meal,Metropolitian,32
0xab46,1/4/2022,18:20,Sunny,Snack,Metropolitian,20
0xa8b9,3/4/2022,8:10,Stormy,Meal,Urban,11
0x7096,11/3/2022,0.958333333,Sandstorms,Meal,Urban,21
0x23b8,6/4/2022,19:35,Cloudy,Snack,Urban,44
0xc55c,11/2/2022,23:15,Fog,Snack,Metropolitian,19
0x9b27,28-03-2022,19:10,Stormy,Buffet,Metropolitian,11
0xbc03,6/4/2022,23:20,Windy,Snack,Urban,23
0x38c5,12/3/2022,22:35,Stormy,Snack,Metropolitian,12
0x2997,29-03-2022,20:35,Cloudy,Buffet,Metropolitian,39
0x5aa4,15-03-2022,14:25,Windy,Snack,Urban,16
0x1d9c,19-03-2022,22:30,Cloudy,Drinks,Urban,17
0xb041,14-03-2022,18:30,Windy,Meal,Urban,24
0x5145,30-03-2022,12:25,Cloudy,Meal,Urban,33
0x91ba,29-03-2022,18:55,Sandstorms,Snack,Urban,29
0xc951,18-02-2022,17:40,Fog,Buffet,Metropolitian,42
0xb0e7,9/3/2022,22:30,Windy,Buffet,Metropolitian,28
0x1a1e,9/3/2022,20:20,Fog,Snack,Metropolitian,25
0xcdf4,11/2/2022,18:20,Sunny,Snack,Metropolitian,16
0xaea,23-03-2022,23:55,Sandstorms,Meal,Urban,11
0x6723,30-03-2022,0.75,Cloudy,Buffet,Urban,34
0x326e,4/3/2022,18:50,Cloudy,Snack,Metropolitian,35
0x1983,1/3/2022,16:10,Stormy,Drinks,Metropolitian,25
0x7648,25-03-2022,20:30,Sunny,Drinks,Metropolitian,15
0x8028,2/3/2022,20:25,Cloudy,Snack,Metropolitian,49
0x5d47,29-03-2022,18:15,Sandstorms,Snack,Metropolitian,35
0x5fd4,20-03-2022,23:50,Sunny,Buffet,Metropolitian,34
0xa14d,6/4/2022,20:25,Stormy,Meal,Urban,39
0x6b51,21-03-2022,9:45,Fog,Meal,Metropolitian,26
0xa5dc,4/4/2022,19:25,Sunny,Buffet,Metropolitian,11
0x268b,10/3/2022,22:20,Cloudy,Drinks,Metropolitian,33
0x15f4,18-03-2022,21:35,Cloudy,Meal,Metropolitian,47
0x711a,10/3/2022,23:10,Cloudy,Buffet,Metropolitian,25
0x21c3,29-03-2022,23:10,Fog,Meal,Metropolitian,37
0x5af,15-03-2022,NaN,Cloudy,Snack,Urban,29
0x7022,2/3/2022,18:40,Windy,Meal,Metropolitian,15
0x33b9,21-03-2022,8:55,Windy,Buffet,Metropolitian,20
0x3b1e,23-03-2022,19:35,Sandstorms,Meal,Metropolitian,29
0xa085,28-03-2022,11:50,Fog,Snack,Urban,30
0x4390,1/3/2022,22:45,Fog,Drinks,Urban,16
0x56aa,3/3/2022,8:20,Cloudy,Meal,Urban,24
0x9797,2/3/2022,19:25,Sunny,Snack,Metropolitian,31
0x7b89,3/4/2022,13:40,Sunny,Drinks,Urban,12
0xa2f8,21-03-2022,17:50,Sandstorms,Drinks,Metropolitian,34
0xb52c,27-03-2022,18:40,Sunny,Snack,Metropolitian,29
0x9571,2/4/2022,19:30,Sunny,Drinks,Metropolitian,13
0x2e2a,15-03-2022,10:35,Fog,Buffet,Urban,11
0x32b0,27-03-2022,NaN,NaN,Snack,Metropolitian,29
0x3318,20-03-2022,17:50,Sandstorms,Meal,Urban,23
0x7726,28-03-2022,8:15,Windy,Drinks,Metropolitian,24
0x94dd,27-03-2022,17:10,Sunny,Drinks,Urban,26
0x8227,18-03-2022,19:50,Stormy,Buffet,Metropolitian,36
0xfc1,19-03-2022,20:30,Sandstorms,Drinks,Metropolitian,31
0x8322,2/3/2022,17:20,Sandstorms,Buffet,Metropolitian,46
0xc082,11/2/2022,18:40,Sunny,Snack,Metropolitian,18
0xa635,25-03-2022,23:40,Sunny,Meal,Metropolitian,33
0xa35,5/3/2022,NaN,Windy,Buffet,Metropolitian,27
0x33be,7/3/2022,17:20,Stormy,Snack,Metropolitian,24
0x3d21,4/4/2022,22:20,Fog,Meal,Urban,34
0xd152,11/2/2022,1,Fog,Meal,Urban,17
0x1c01,19-03-2022,22:55,Fog,Meal,Metropolitian,28
0x45f,1/3/2022,NaN,NaN,Meal,Metropolitian,27
0xd550,17-02-2022,22:10,Cloudy,Buffet,Metropolitian,10
0x7ffc,16-03-2022,17:55,Cloudy,Snack,Urban,31
0x9e4e,1/4/2022,19:30,Stormy,Drinks,Metropolitian,32
0xcef2,14-02-2022,20:45,Fog,Snack,NaN,41
0x4e5a,8/3/2022,18:30,Cloudy,Meal,Metropolitian,37
0x3776,17-03-2022,0.5,Cloudy,Drinks,Urban,32
0xca9b,14-02-2022,17:25,Sandstorms,Meal,Urban,24
0xbe1,5/4/2022,20:25,Cloudy,Snack,Metropolitian,24
0x929,11/3/2022,NaN,Fog,Snack,Metropolitian,17
0x9107,30-03-2022,11:45,Cloudy,Meal,Metropolitian,39
0x7317,4/4/2022,17:25,Stormy,Buffet,Metropolitian,26
0x8464,3/4/2022,20:40,Sandstorms,Snack,Metropolitian,28
0x9af2,19-03-2022,22:15,Windy,Buffet,Metropolitian,30
0x8d48,13-03-2022,23:10,Cloudy,Meal,Urban,20
0xa077,20-03-2022,19:40,Fog,Meal,Metropolitian,45
0x8fa0,2/4/2022,22:10,Fog,Buffet,Metropolitian,35
0x291d,27-03-2022,0.875,Windy,Buffet,Metropolitian,43
0x7b54,23-03-2022,22:35,Stormy,Meal,Urban,13
0x895b,20-03-2022,18:30,Cloudy,Drinks,Metropolitian,35
0x8583,16-03-2022,19:25,Sunny,Snack,Metropolitian,25
0xd6bf,14-02-2022,22:35,Stormy,Snack,Urban,21
0x4340,12/3/2022,22:35,Sandstorms,Meal,Urban,11
0x8c35,6/3/2022,0.791666667,Fog,Snack,Metropolitian,37
0xdd00,13-02-2022,17:10,Windy,Buffet,Metropolitian,29
0xdac9,14-02-2022,23:15,Sandstorms,Buffet,Metropolitian,20
0x5d7a,18-03-2022,0.791666667,Sunny,Snack,Metropolitian,22
0x65b1,8/3/2022,20:50,Cloudy,Meal,Metropolitian,31
0x80aa,4/4/2022,23:35,Fog,Meal,Metropolitian,25
0xb22b,6/3/2022,21:55,Sunny,Meal,Metropolitian,22
0x1a31,31-03-2022,18:50,Sunny,Buffet,Urban,16
0xc2ba,11/2/2022,20:40,Sunny,Buffet,Metropolitian,54
0x9892,18-03-2022,21:45,Stormy,Buffet,Metropolitian,22
0xddb7,13-02-2022,0.416666667,Sandstorms,Drinks,Metropolitian,26
0x4cce,9/3/2022,0.5,Sandstorms,Snack,Metropolitian,10
0x8b86,4/4/2022,20:25,Cloudy,Buffet,Metropolitian,43
0xad08,5/4/2022,19:50,Sunny,Snack,Urban,19
0xd4df,18-02-2022,22:30,Sunny,Drinks,Urban,28
0x6561,3/3/2022,10:55,Stormy,Snack,Metropolitian,31
0xd02f,11/2/2022,17:45,Sunny,Buffet,Metropolitian,19
0x6932,19-03-2022,20:40,Sandstorms,Snack,Urban,20
0x5697,26-03-2022,20:25,Sandstorms,Drinks,Metropolitian,14
0x25eb,14-03-2022,0.875,Fog,Snack,Metropolitian,42
0x9abf,23-03-2022,17:40,Sunny,Meal,Metropolitian,25
0x9790,12/3/2022,21:15,Sunny,Drinks,Metropolitian,16
0x768d,24-03-2022,17:20,Fog,Drinks,Metropolitian,22
0x8e3,9/3/2022,NaN,Fog,Drinks,Metropolitian,21
0x2c5a,4/3/2022,22:20,Cloudy,Buffet,Metropolitian,37
0x163c,21-03-2022,0.708333333,Sunny,Meal,Metropolitian,17
0xd398,12/2/2022,21:30,Sunny,Snack,Urban,15
0x417b,1/4/2022,0.416666667,Sunny,Buffet,Metropolitian,12
0x4291,18-03-2022,22:15,Cloudy,Meal,Metropolitian,39
0x5761,8/3/2022,22:40,Sunny,Snack,Metropolitian,28
0xc8f,5/3/2022,8:20,Cloudy,Buffet,Metropolitian,16
0xa49a,28-03-2022,21:55,Sunny,Buffet,Semi-Urban,50
0xb4e4,2/3/2022,19:20,Cloudy,Meal,Metropolitian,49
0xbc1,30-03-2022,NaN,Cloudy,Snack,Urban,14
0xa866,19-03-2022,20:45,Sunny,Meal,Metropolitian,49
0xdb84,16-02-2022,21:35,Fog,Snack,Metropolitian,35
0x7008,3/3/2022,9:35,Windy,Snack,Metropolitian,18
0xa22e,9/3/2022,20:35,Sunny,Meal,Urban,11
0x7820,31-03-2022,20:35,Cloudy,Drinks,Urban,33
0x9f9a,7/3/2022,9:30,Stormy,Meal,Metropolitian,28
0x41f5,9/3/2022,8:35,Fog,Meal,Metropolitian,16
0x7d1a,19-03-2022,20:10,Cloudy,Buffet,Metropolitian,29
0x3b72,19-03-2022,11:15,Fog,Snack,Metropolitian,26
0x8c6a,30-03-2022,16:15,Stormy,Snack,Urban,14
0x25a5,2/3/2022,20:35,Windy,Meal,Metropolitian,36
0xca3b,17-02-2022,0.958333333,Windy,Drinks,Metropolitian,24
0xa598,3/3/2022,8:20,Sandstorms,Meal,Metropolitian,11
0x1812,11/3/2022,9:15,Stormy,Buffet,Metropolitian,27
0x53e7,6/4/2022,19:55,Windy,Meal,Metropolitian,26
0xdd8c,17-02-2022,18:15,Sunny,Snack,Metropolitian,17
0x2668,5/3/2022,16:35,Fog,Meal,Metropolitian,14
0x4945,27-03-2022,22:50,Cloudy,Drinks,Metropolitian,30
0x4d6a,28-03-2022,23:40,Sandstorms,Meal,NaN,21
0x99b6,6/4/2022,21:15,Stormy,Drinks,Metropolitian,35
0x9869,1/3/2022,23:40,Fog,Snack,Metropolitian,29
0x4593,16-03-2022,17:10,Windy,Drinks,Metropolitian,21
0xce38,11/2/2022,10:40,Windy,Drinks,Metropolitian,16
0xacdc,3/3/2022,9:10,Sandstorms,Drinks,NaN,24
0xc947,14-02-2022,18:25,Sunny,Buffet,Metropolitian,18
0xdfa1,11/2/2022,22:35,Stormy,Snack,Metropolitian,24
0x4062,1/3/2022,18:35,Fog,Drinks,Urban,21
0x4b99,26-03-2022,18:30,Sandstorms,Buffet,Urban,32
0xc529,17-02-2022,0.458333333,Sandstorms,Buffet,Metropolitian,14
0xb9d7,19-03-2022,10:55,Sunny,Drinks,Urban,19
0x41ee,6/4/2022,17:45,Sandstorms,Drinks,Urban,27
0xae81,24-03-2022,13:20,Sandstorms,Drinks,Metropolitian,21
0x949a,6/3/2022,23:30,Windy,Snack,Metropolitian,13
0xbb43,7/3/2022,10:20,Sunny,Buffet,Metropolitian,21
0x26be,30-03-2022,0.375,Stormy,Meal,Urban,27
0xcf60,17-02-2022,10:20,Sandstorms,Drinks,Metropolitian,28
0x665b,12/3/2022,17:20,Fog,Buffet,Urban,34
0xd086,12/2/2022,22:10,Windy,Snack,Metropolitian,18
0x500f,2/3/2022,1,Fog,Drinks,Metropolitian,37
0x7f7e,9/3/2022,17:45,Windy,Meal,Metropolitian,13
0xb01d,3/4/2022,8:55,Fog,Drinks,Metropolitian,18
0x50e7,1/3/2022,18:40,Sandstorms,Snack,Metropolitian,31
0xde8e,12/2/2022,18:15,Sandstorms,Snack,Metropolitian,24
0x411e,29-03-2022,19:55,Fog,Meal,Metropolitian,42
0xd14c,17-02-2022,22:20,Sunny,Snack,Urban,21
0x8cc7,29-03-2022,20:55,Sandstorms,Buffet,Metropolitian,32
0x5cde,8/3/2022,0.833333333,Sandstorms,Meal,Metropolitian,17
0x2048,5/4/2022,15:50,Cloudy,Snack,Metropolitian,22
0x759d,12/3/2022,21:55,Windy,Snack,Metropolitian,27
0x1432,6/4/2022,0.916666667,Stormy,Drinks,Urban,37
0x7a4d,15-03-2022,18:35,Sunny,Buffet,Urban,24
0xdbab,18-02-2022,21:55,Fog,Snack,Metropolitian,47
0x5e22,24-03-2022,23:10,Sunny,Buffet,Metropolitian,17
0x6c74,1/3/2022,20:25,Cloudy,Drinks,Metropolitian,27
0xdc27,11/2/2022,23:55,Cloudy,Drinks,Metropolitian,16
0x836d,25-03-2022,19:35,Stormy,Meal,Metropolitian,53
0xabbe,15-03-2022,0.416666667,Sandstorms,Snack,Metropolitian,16
0x29dd,4/4/2022,21:35,Windy,Drinks,NaN,22
0x96c3,10/3/2022,18:25,Cloudy,Snack,Metropolitian,36
0x2f75,6/4/2022,20:50,Sunny,Meal,Metropolitian,15
0x4248,19-03-2022,NaN,NaN,Meal,Metropolitian,17
0x92dd,28-03-2022,12:45,Fog,Buffet,Urban,26
0x54b6,31-03-2022,22:15,Windy,Buffet,Metropolitian,15
0x5177,24-03-2022,22:10,Windy,Buffet,Metropolitian,28
0x9150,23-03-2022,21:10,Sunny,Drinks,Urban,30
0x5997,10/3/2022,22:50,Fog,Snack,Metropolitian,20
0xc775,17-02-2022,10:15,Stormy,Meal,Metropolitian,32
0x4e36,26-03-2022,14:40,Stormy,Meal,Metropolitian,26
0xdb58,12/2/2022,23:30,Stormy,Drinks,Metropolitian,22
0x6e6f,2/3/2022,0.875,Cloudy,Drinks,Metropolitian,44
0x8bb9,31-03-2022,18:45,Windy,Drinks,Urban,26
0x74c1,25-03-2022,17:25,Sunny,Snack,Metropolitian,14
0x35ce,28-03-2022,15:20,Fog,Snack,Metropolitian,26
0xd044,15-02-2022,23:15,Cloudy,Meal,Urban,19
0xa1a8,9/3/2022,10:50,Sunny,Meal,Metropolitian,25
0x2c77,3/4/2022,17:25,Windy,Meal,Metropolitian,36
0xbaa4,5/4/2022,8:50,Windy,Buffet,Metropolitian,29
0x8445,11/3/2022,19:45,Sunny,Drinks,Metropolitian,24
0x3ce8,19-03-2022,19:55,Fog,Drinks,Metropolitian,29
0x9db4,9/3/2022,23:30,Windy,Meal,Metropolitian,10
0x4c17,3/4/2022,8:25,Sunny,Drinks,Metropolitian,18
0x74f,18-03-2022,NaN,Windy,Drinks,Metropolitian,17
0x6d8f,8/3/2022,23:25,Stormy,Drinks,Metropolitian,16
0x7b92,13-03-2022,23:45,Sunny,Buffet,Urban,10
0x11e4,24-03-2022,18:45,Sunny,Snack,Metropolitian,22
0x164d,14-03-2022,0.916666667,Stormy,Meal,Urban,39
0xbeb1,1/4/2022,22:30,Sunny,Drinks,Metropolitian,22
0xd2e5,11/2/2022,23:35,Stormy,Meal,Urban,18
0x7c6,3/3/2022,8:20,Sandstorms,Drinks,Metropolitian,25
0xd6c5,17-02-2022,8:35,Fog,Meal,Metropolitian,20
0xcfaa,11/2/2022,9:45,Fog,Buffet,Metropolitian,24
0xb2b,2/3/2022,18:50,Sunny,Snack,Metropolitian,19
0x47c2,21-03-2022,16:20,Sandstorms,Meal,Metropolitian,33
0x57d0,3/3/2022,14:30,Sandstorms,Snack,Metropolitian,25
0xd7fa,12/2/2022,17:30,Fog,Meal,Urban,36
0x462,8/3/2022,NaN,NaN,Meal,Metropolitian,15
0x6aed,5/3/2022,17:40,Cloudy,Snack,Urban,17
0x7e6e,1/4/2022,18:30,Sunny,Meal,Metropolitian,23
0x856d,5/4/2022,8:15,Sandstorms,Meal,Metropolitian,29
0x276e,5/3/2022,19:25,Stormy,Snack,Metropolitian,12
0xb26f,28-03-2022,0.916666667,Stormy,Snack,Metropolitian,32
0x1070,24-03-2022,NaN,Sandstorms,Snack,Metropolitian,17
0xd010,11/2/2022,21:30,Sandstorms,Buffet,Metropolitian,46
0x6095,27-03-2022,21:30,Windy,Meal,Metropolitian,36
0x64c5,28-03-2022,15:45,Windy,Buffet,Metropolitian,28
0xc02,21-03-2022,17:10,Sandstorms,Meal,Metropolitian,32
0x2c0b,17-03-2022,19:15,Windy,Buffet,Metropolitian,30
0x7b16,24-03-2022,0.708333333,Stormy,Drinks,Metropolitian,31
0x63cf,7/3/2022,16:40,Sandstorms,Snack,Metropolitian,32
0x223b,18-03-2022,17:50,Cloudy,Snack,Metropolitian,40
0x922a,21-03-2022,17:55,Windy,Meal,Metropolitian,15
0x6c5a,30-03-2022,13:20,Sunny,Drinks,Metropolitian,51
0xd5a6,13-02-2022,17:20,Cloudy,Snack,Metropolitian,17
0xc72d,13-02-2022,11:30,Fog,Buffet,Metropolitian,22
0xcda0,13-02-2022,0.5,Windy,Buffet,Metropolitian,48
0xd719,12/2/2022,19:25,Fog,Snack,Metropolitian,43
0x6a7b,29-03-2022,21:10,Sandstorms,Meal,Metropolitian,25
0x2d99,30-03-2022,9:40,Sunny,Snack,Urban,10
0x9bfd,7/3/2022,19:20,Cloudy,Meal,Metropolitian,25
0x685c,8/3/2022,0.791666667,Fog,Snack,Metropolitian,30
0x340d,26-03-2022,18:20,Windy,Meal,Metropolitian,25
0x3922,1/3/2022,18:30,Windy,Snack,NaN,24
0x9205,9/3/2022,18:30,Cloudy,Drinks,Metropolitian,27
0xae90,5/4/2022,10:20,Windy,Buffet,Urban,11
0x3d6a,29-03-2022,20:20,Sandstorms,Meal,Metropolitian,25
0x8376,15-03-2022,0.958333333,Fog,Meal,Metropolitian,16
0xb6aa,31-03-2022,19:50,Windy,Buffet,Urban,16
0x3730,10/3/2022,0.916666667,Sandstorms,Drinks,Urban,27
0x9481,24-03-2022,23:35,Cloudy,Snack,Metropolitian,24
0xe19d,13-02-2022,22:35,Fog,Snack,Metropolitian,15
0x30d5,28-03-2022,23:40,Fog,Snack,Metropolitian,26
0x998b,5/3/2022,10:40,Fog,Buffet,Metropolitian,19
0xb76a,7/3/2022,18:25,Fog,Buffet,Metropolitian,18
0xc371,12/2/2022,NaN,Windy,Meal,Urban,12
0xa472,10/3/2022,20:45,Stormy,Meal,Metropolitian,44
0xa0d3,23-03-2022,22:20,Windy,Buffet,Metropolitian,23
0x8dcd,30-03-2022,20:40,Windy,Snack,Metropolitian,26
0xc362,17-02-2022,0.458333333,Fog,Drinks,Urban,22
0xa2da,8/3/2022,19:55,Sunny,Meal,Metropolitian,19
0x2e43,15-03-2022,9:15,Sunny,Buffet,Urban,10
0x7377,10/3/2022,17:55,Windy,Snack,NaN,40
0xd667,18-02-2022,22:25,Stormy,Meal,Metropolitian,25
0x3efa,1/4/2022,11:15,Cloudy,Drinks,Urban,20
